cluster_label,image_path,thumb_path
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648384272_912349010008_36867_0000.png,thumbs/cluster_0/030_cell_1761648384272_912349010008_36867_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648288074_912349010008_28499_0000.png,thumbs/cluster_0/031_cell_1761648288074_912349010008_28499_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648391652_912349010008_37491_0100.png,thumbs/cluster_0/032_cell_1761648391652_912349010008_37491_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648683361_912349010008_64716_0100.png,thumbs/cluster_0/033_cell_1761648683361_912349010008_64716_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648971411_912349010008_92383_0100.png,thumbs/cluster_0/034_cell_1761648971411_912349010008_92383_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648355771_912349010008_34366_0000.png,thumbs/cluster_0/035_cell_1761648355771_912349010008_34366_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648949614_912349010008_90450_0100.png,thumbs/cluster_0/036_cell_1761648949614_912349010008_90450_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648668120_912349010008_63184_0000.png,thumbs/cluster_0/037_cell_1761648668120_912349010008_63184_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648453625_912349010008_43249_0000.png,thumbs/cluster_0/038_cell_1761648453625_912349010008_43249_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648671737_912349010008_63515_0100.png,thumbs/cluster_0/039_cell_1761648671737_912349010008_63515_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647757969_912349010008_265_0000.png,thumbs/cluster_0/040_cell_1761647757969_912349010008_265_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648679556_912349010008_64292_0000.png,thumbs/cluster_0/041_cell_1761648679556_912349010008_64292_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648426586_912349010008_40701_0100.png,thumbs/cluster_0/042_cell_1761648426586_912349010008_40701_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648620421_912349010008_58345_0000.png,thumbs/cluster_0/043_cell_1761648620421_912349010008_58345_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647904055_912349010008_4574_0000.png,thumbs/cluster_0/044_cell_1761647904055_912349010008_4574_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648093535_912349010008_13451_0100.png,thumbs/cluster_0/045_cell_1761648093535_912349010008_13451_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647701621_912349010008_105_0000.png,thumbs/cluster_0/046_cell_1761647701621_912349010008_105_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648455041_912349010008_43374_0000.png,thumbs/cluster_0/047_cell_1761648455041_912349010008_43374_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648390035_912349010008_37363_0100.png,thumbs/cluster_0/048_cell_1761648390035_912349010008_37363_0100.jpg
