image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648489182_912349010008_46329_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648757687_912349010008_72239_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648991436_912349010008_94159_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647734766_912349010008_210_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648177766_912349010008_19147_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649171244_912349010008_112644_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647769815_912349010008_301_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648160210_912349010008_17948_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648646124_912349010008_60975_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648758442_912349010008_72318_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648432544_912349010008_41269_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648077678_912349010008_12345_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648673039_912349010008_63647_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647997904_912349010008_8108_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648286059_912349010008_28309_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648977971_912349010008_92945_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647722605_912349010008_175_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647726935_912349010008_191_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647900473_912349010008_4460_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648926687_912349010008_88519_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648480894_912349010008_45621_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648304468_912349010008_29852_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648087024_912349010008_13027_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648571705_912349010008_53557_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648426006_912349010008_40642_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647757150_912349010008_264_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648361389_912349010008_34876_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/53/cell_1761648784829_912349010008_74787_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648536582_912349010008_50289_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648249148_912349010008_24948_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649091559_912349010008_104247_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648478458_912349010008_45385_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648767578_912349010008_73149_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648685461_912349010008_64912_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649156412_912349010008_111035_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649084580_912349010008_103434_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647707565_912349010008_129_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648580614_912349010008_54418_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648137666_912349010008_16312_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648953968_912349010008_90825_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648011842_912349010008_8827_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647788859_912349010008_566_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649170765_912349010008_112593_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648155863_912349010008_17633_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648119027_912349010008_14974_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648379556_912349010008_36472_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648473301_912349010008_44933_0100.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648859357_912349010008_82392_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648076549_912349010008_12263_0000.png,0
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648471964_912349010008_44809_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648430108_912349010008_41020_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648883152_912349010008_84774_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648500898_912349010008_47311_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649145618_912349010008_109889_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648867616_912349010008_83238_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649040060_912349010008_98771_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648868408_912349010008_83313_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648538864_912349010008_50473_0000.png,1
